"","text","lang","reply_settings","conversation_id","author_id","id","possibly_sensitive","created_at.x","verified","description","profile_image_url","protected","url","name","created_at.y","location","username","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_bookmark_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","public_metrics.y_like_count","text_with_display_links","in_reply_to_user_id","reply.to.thread.no.term"
"28","RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see  . http   coastalscience noaa gov science areas habs hab forecasts gulf of mexico. https   x com NWSTampaBay status 1859587697444262321 photo 1","en","everyone","1859607775967576402","2507601764","1859607775967576402",FALSE,2024-11-21 14:40:18,FALSE,"@NOAA's National Centers for Coastal Ocean Science is a fed govt office. Verification: https://t.co/oYrBZk5e0j","https://pbs.twimg.com/profile_images/1816860590708584448/7jL_n6VN_normal.jpg",FALSE,"https://t.co/4LXAlnxJEs","NOAA Coastal Ocean Science","2014-05-19T14:43:58.000Z","United States of America","noaacoastalsci","1802716432146350427",16,0,0,0,0,0,6495,221,2512,159,1287,"RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see https://t.co/vqAaLYoVUz https://t.co/nk1MPJcLKO",NA,NA
"29","RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see  . http   coastalscience noaa gov science areas habs hab forecasts gulf of mexico. https   x com NWSTampaBay status 1859587697444262321 photo 1","en","everyone","1859598284135784757","1509345574524526597","1859598284135784757",FALSE,2024-11-21 14:02:35,FALSE,"Former PICU respiratory therapist. 🌈🌪️ Primarily on Twitter to follow tropical & severe weather events. IND➡️FL","https://pbs.twimg.com/profile_images/1789734674748563456/19YenjJ8_normal.jpg",FALSE,NA,"Wineplusapples","2022-03-31T01:43:55.000Z",NA,"EWeinzap",NA,16,0,0,0,0,0,363,571,6986,0,52546,"RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see https://t.co/vqAaLYoVUz https://t.co/nk1MPJcLKO",NA,NA
"30","RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see  . http   coastalscience noaa gov science areas habs hab forecasts gulf of mexico. https   x com NWSTampaBay status 1859587697444262321 photo 1","en","everyone","1859595311288594506","207228196","1859595311288594506",FALSE,2024-11-21 13:50:46,FALSE,"Avid weather enthusiasts, Pro Pool Player for APA, and a Dolphin fan since 1980.","https://pbs.twimg.com/profile_images/1626952459439509505/RJXhic9S_normal.jpg",FALSE,NA,"Nathan Rice","2010-10-24T20:57:38.000Z","United States","njrice2004",NA,16,0,0,0,0,0,1986,2364,177105,29,313641,"RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see https://t.co/vqAaLYoVUz https://t.co/nk1MPJcLKO",NA,NA
"31","RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see  . http   coastalscience noaa gov science areas habs hab forecasts gulf of mexico. https   x com NWSTampaBay status 1859587697444262321 photo 1","en","everyone","1859593035232756095","1016702235076710400","1859593035232756095",FALSE,2024-11-21 13:41:43,FALSE,"Rutgers & UF alum. Meteorologist for @FloridaStorms @UFWeather & @SCETV, serving all FL & SC public media. ☀️ ⛈️🌎Dog lover. Nature enthusiast. Jersey girl.","https://pbs.twimg.com/profile_images/1387430663586938881/gf6AmJjk_normal.jpg",FALSE,NA,"Megan Borowski","2018-07-10T15:14:37.000Z","Gainesville, FL","MetMeganB",NA,16,0,0,0,0,0,970,2002,5591,43,7765,"RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see https://t.co/vqAaLYoVUz https://t.co/nk1MPJcLKO",NA,NA
"32","RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see  . http   coastalscience noaa gov science areas habs hab forecasts gulf of mexico. https   x com NWSTampaBay status 1859587697444262321 photo 1","en","everyone","1859588562070507990","1595153557795344384","1859588562070507990",FALSE,2024-11-21 13:23:57,FALSE,"Pure🩸American Patriot 
FAKE News is the Enemy of the People 1a • 2a • Pro Life
CHEATED is not DEFEATED ☆DJT WON in 2020☆
#TRUMP2024 #UltraMAGA","https://pbs.twimg.com/profile_images/1596363810213879809/7v2cl7g7_normal.jpg",FALSE,NA,"Lady Keven McGinn","2022-11-22T20:34:37.000Z","Tampa, Florida U.S.A. ","keven_mcginn","1599276290812833792",16,0,0,0,0,0,1586,2122,2891,0,3694,"RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see https://t.co/vqAaLYoVUz https://t.co/nk1MPJcLKO",NA,NA
"33","RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see  . http   coastalscience noaa gov science areas habs hab forecasts gulf of mexico. https   x com NWSTampaBay status 1859587697444262321 photo 1","en","everyone","1859587835486949589","905589626777284609","1859587835486949589",FALSE,2024-11-21 13:21:04,FALSE,"@UnivMiami Alumni ⛈/ Beach Bum🏝/ Animal Lover🐕","https://pbs.twimg.com/profile_images/1525701986112491520/fU4auCfx_normal.jpg",FALSE,NA,"Hurricane James","2017-09-07T00:32:46.000Z","Manatee County, FL","HurricanesJames","1835818585693790607",16,0,0,0,0,0,609,144,5667,24,15140,"RT @NWSTampaBay: Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see https://t.co/vqAaLYoVUz https://t.co/nk1MPJcLKO",NA,NA
"34","Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see  . http   coastalscience noaa gov science areas habs hab forecasts gulf of mexico. https   x com NWSTampaBay status 1859587697444262321 photo 1","en","everyone","1859587697444262321","590195750","1859587697444262321",FALSE,2024-11-21 13:20:31,TRUE,"Official Twitter account for the National Weather Service Tampa Bay Area, FL. Details: http://t.co/KKTK7cZlhK","https://pbs.twimg.com/profile_images/875684318441385984/xXJdcbmq_normal.jpg",FALSE,"https://t.co/X31SJ6MGAH","NWS Tampa Bay","2012-05-25T18:10:38.000Z","Tampa Bay, Florida","NWSTampaBay",NA,16,2,34,3,3,12140,76967,711,55539,1767,5832,"Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE county. Conditions may vary. For latest updates at individual beaches, see https://t.co/vqAaLYoVUz https://t.co/nk1MPJcLKO",NA,NA
"35","Red tide warning for anyone heading to beaches near Tampa Bay. Heavy concentrations of the toxin were found at four beaches in Sarasota County and at Anna Maria Island in Manatee County and Fort De Soto in Pinellas County. #Poison Help 1-800-222-1222.
. https   health wusf usf edu health news florida 2024 11 17 red tide is on the march along beaches in the tampa bay area","en","everyone","1858993906513223776","236390420","1858993906513223776",FALSE,2024-11-19 22:01:00,FALSE,"Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg",FALSE,"https://t.co/JPynmUPoh3","FL Poison Control","2011-01-10T13:44:51.000Z","Florida, USA","FloridaPoison",NA,0,0,0,0,0,128,1203,426,10475,21,2598,"Red tide warning for anyone heading to beaches near Tampa Bay. Heavy concentrations of the toxin were found at four beaches in Sarasota County and at Anna Maria Island in Manatee County and Fort De Soto in Pinellas County. #Poison Help 1-800-222-1222.
https://t.co/PMxF9qEGG5",NA,NA
"36","Red tide warning for anyone heading to beaches near Tampa Bay. Heavy concentrations of the toxin were found at four beaches in Sarasota County and at Anna Maria Island in Manatee County and Fort De Soto in Pinellas County. #Poison Help 1-800-222-1222.
. https   health wusf usf edu health news florida 2024 11 17 red tide is on the march along beaches in the tampa bay area","en","everyone","1858888237491908671","236390420","1858888237491908671",FALSE,2024-11-19 15:01:06,FALSE,"Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg",FALSE,"https://t.co/JPynmUPoh3","FL Poison Control","2011-01-10T13:44:51.000Z","Florida, USA","FloridaPoison",NA,0,0,0,0,0,39,1205,428,10397,21,2595,"Red tide warning for anyone heading to beaches near Tampa Bay. Heavy concentrations of the toxin were found at four beaches in Sarasota County and at Anna Maria Island in Manatee County and Fort De Soto in Pinellas County. #Poison Help 1-800-222-1222.
https://t.co/PMxF9qFevD",NA,NA
"37","RT @FOX13News: There are new warnings about red tide in areas of Manatee County that were hardest hit by Hurricane Milton. Officials said people should take precautions around the Rod and Reel Pier, which is on the northernmost tip of the county. . https   www fox13news com news medium level red tide detected manatee county location after hurricane milton","en","everyone","1857947293514633506","1634939040838328321","1857947293514633506",FALSE,2024-11-17 00:42:08,FALSE,"🌎 Your source for global news with a Florida focus. Stay informed with real-time updates on incidents, developments, actors, shows, and more.","https://pbs.twimg.com/profile_images/1856476450917851136/Bs0mkQ2W_normal.jpg",FALSE,NA,"22dozen","2023-03-12T15:27:07.000Z","United States, Florida","22dozen",NA,1,0,0,0,0,0,190,56,5665,0,6,"RT @FOX13News: There are new warnings about red tide in areas of Manatee County that were hardest hit by Hurricane Milton. Officials said people should take precautions around the Rod and Reel Pier, which is on the northernmost tip of the county. https://t.co/MKhSDsuOhk",NA,NA
"38","There are new warnings about red tide in areas of Manatee County that were hardest hit by Hurricane Milton. Officials said people should take precautions around the Rod and Reel Pier, which is on the northernmost tip of the county. . https   www fox13news com news medium level red tide detected manatee county location after hurricane milton","en","everyone","1857725324122866054","15750898","1857725324122866054",FALSE,2024-11-16 10:00:06,FALSE,"Bringing you the important stuff, like breaking news & weather alerts. But also plenty of fun stories, like sports updates and all those #WeLiveHere tales.","https://pbs.twimg.com/profile_images/1856346566115659776/8FcMxwi__normal.jpg",FALSE,"https://t.co/MUtKcxEsVq","FOX 13 Tampa Bay","2008-08-06T15:12:10.000Z","Tampa, FL","FOX13News","1598030799273660422",1,1,2,0,0,3205,424756,4415,273076,1933,3252,"There are new warnings about red tide in areas of Manatee County that were hardest hit by Hurricane Milton. Officials said people should take precautions around the Rod and Reel Pier, which is on the northernmost tip of the county. https://t.co/MKhSDsuOhk",NA,NA
"39","Red tide that has lingered miles offshore from the Sarasota and Manatee shoreline has been pushed closer to local beaches by a shift in the winds. . https   www heraldtribune com story news local 2024 11 14 red tide confirmed along the sarasota and manatee county shoreline 76292003007","en","everyone","1857166786161942717","6942422","1857166786161942717",FALSE,2024-11-14 21:00:40,FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.","https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png",FALSE,"https://t.co/W5oFw0FxIi","Sarasota Herald-Tribune","2007-06-19T21:13:46.000Z","Sarasota, Florida","HeraldTribune",NA,0,1,0,0,0,467,66625,807,130187,919,2001,"Red tide that has lingered miles offshore from the Sarasota and Manatee shoreline has been pushed closer to local beaches by a shift in the winds. https://t.co/HLoDvqAvwm",NA,NA
"40","RT @wusf: Over the past week, the red tide organism Karenia brevis was detected in 85 samples: one offshore of Pinellas County, two offshore of Manatee County, five in and offshore of Sarasota County, and four offshore of Charlotte County.

. https   www wusf org environment 2024 11 01 red tide is back in sarasota bay","en","everyone","1852501564784554382","377666632","1852501564784554382",FALSE,2024-11-02 00:02:45,FALSE,"Radio man, Podcast man, Writer man","https://pbs.twimg.com/profile_images/1490711932650889217/kLsdYtt5_normal.jpg",FALSE,NA,"Craig Kopp","2011-09-21T22:53:34.000Z","Land O Lakes, Florida","radiocraigkopp",NA,2,0,0,0,0,0,1113,1564,43604,60,40416,"RT @wusf: Over the past week, the red tide organism Karenia brevis was detected in 85 samples: one offshore of Pinellas County, two offshore of Manatee County, five in and offshore of Sarasota County, and four offshore of Charlotte County.

https://t.co/YPMkoCJ4CC",NA,NA
"41","RT @wusf: Over the past week, the red tide organism Karenia brevis was detected in 85 samples: one offshore of Pinellas County, two offshore of Manatee County, five in and offshore of Sarasota County, and four offshore of Charlotte County.

. https   www wusf org environment 2024 11 01 red tide is back in sarasota bay","en","everyone","1852487690412757066","619451921","1852487690412757066",FALSE,2024-11-01 23:07:37,FALSE,"Proud Democrat 
🌊🏳️‍🌈🇺🇦🇺🇸
#VoteBlue","https://pbs.twimg.com/profile_images/1307456444145557504/O5bIr0iK_normal.jpg",FALSE,NA,"RockinRobin","2012-06-26T21:54:20.000Z","Florida, USA","KlinglerRobin",NA,2,0,0,0,0,0,1062,5099,46312,3,223219,"RT @wusf: Over the past week, the red tide organism Karenia brevis was detected in 85 samples: one offshore of Pinellas County, two offshore of Manatee County, five in and offshore of Sarasota County, and four offshore of Charlotte County.

https://t.co/YPMkoCJ4CC",NA,NA
"42","Over the past week, the red tide organism Karenia brevis was detected in 85 samples: one offshore of Pinellas County, two offshore of Manatee County, five in and offshore of Sarasota County, and four offshore of Charlotte County.

. https   www wusf org environment 2024 11 01 red tide is back in sarasota bay","en","everyone","1852485781698593233","17544442","1852485781698593233",FALSE,2024-11-01 23:00:02,FALSE,"WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","https://pbs.twimg.com/profile_images/1714703492890394624/IOVwz2sB_normal.jpg",FALSE,"https://t.co/KBo4cZ4tOe","WUSF","2008-11-21T20:07:08.000Z","Tampa, FL","wusf","1787836246024437952",2,0,2,0,0,142,15266,2342,41419,0,2742,"Over the past week, the red tide organism Karenia brevis was detected in 85 samples: one offshore of Pinellas County, two offshore of Manatee County, five in and offshore of Sarasota County, and four offshore of Charlotte County.

https://t.co/YPMkoCJ4CC",NA,NA
"43","🌊A week after the fall's 1st confirmed reports of red tide off the Pinellas County coast, data show concentrations elsewhere. Bloom-level concentrations were present: Pinellas County 5, Manatee County 2 and Sarasota County 2. #Poison Help 1-800-222-1222. . https   health wusf usf edu health news florida 2024 10 28 red tide detected off pinellas hillsborough sarasota and manatee counties","en","everyone","1851006274357318121","236390420","1851006274357318121",FALSE,2024-10-28 21:01:00,FALSE,"Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg",FALSE,"https://t.co/JPynmUPoh3","FL Poison Control","2011-01-10T13:44:51.000Z","Florida, USA","FloridaPoison",NA,0,0,0,0,0,34,1211,429,10166,21,2582,"🌊A week after the fall's 1st confirmed reports of red tide off the Pinellas County coast, data show concentrations elsewhere. Bloom-level concentrations were present: Pinellas County 5, Manatee County 2 and Sarasota County 2. #Poison Help 1-800-222-1222. https://t.co/FqedETFNdM",NA,NA
